source	canonical_id_left	name_left	role_left	word	lemma	index	negated	original_ids_left	gender_left	name_variants_left	canonical_id_right	name_right	role_right	original_ids_right	gender_right	name_variants_right
avp	55	Lawrence John Wargrave	agent	mention	mention	7061	False	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	f	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	125	Vera Elizabeth Claythorne	patient	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	55	Lawrence John Wargrave	patient	seen	see	7075	False	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	f	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	94	Ethel Rogers	agent	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	55	Lawrence John Wargrave	patient	say	say	9589	False	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	f	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	76	Emily Brent	agent	[76, 77]	f	['Emily Brent', 'Miss Brent', 'Miss Emily Brent', 'Emily', 'Only Emily Brent', 'Dear Miss Brent']
avp	90	Anthony James Marston	patient	said	say	12605	False	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	128	Matthews	patient	met	meet	14077	False	[128]	m	['Matthews']	84	Edward George Armstrong	agent	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	55	Lawrence John Wargrave	patient	seen	see	7316	False	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	125	Vera Elizabeth Claythorne	agent	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	55	Lawrence John Wargrave	patient	thinking	think	14736	False	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	114	Lucy Combes	patient	[114]	m	['Lucy Combes']
avp	114	Lucy Combes	patient	thinking	think	14736	False	[114]	m	['Lucy Combes']	55	Lawrence John Wargrave	patient	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	94	Ethel Rogers	agent	oversleeps	oversleep	25870	False	[94, 153]	m	['Rogers', 'Mrs. Rogers', 'Mother Rogers']	90	Anthony James Marston	agent	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']
avp	94	Ethel Rogers	patient	oversleeps	oversleep	25870	False	[94, 153]	m	['Rogers', 'Mrs. Rogers', 'Mother Rogers']	90	Anthony James Marston	agent	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']
avp	159	Elsie MacPherson	patient	married	marry	42718	False	[159]	m	['Elsie MacPherson']	80	John Gordon Macarthur	agent	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
