subject_text	subject_ids	subject_pos	verb_text	verb_lemma	verb_id	object_text	object_ids	object_pos	negated
you	[125]	PRON	say	say	43778	What	[]	PRON	False
we	[1290]	PRON	getting	get	43823	breakfast	[]	NOUN	False
You	[125]	PRON	judge	judge	43839	her	[2633]	PRON	True
who	[2637]	PRON	give	give	43873	explanation	[2637]	NOUN	True
she	[2633]	PRON	had	have	43885	any	[]	PRON	True
She	[2633]	PRON	told	tell	43909	me	[125]	PRON	False
she	[2633]	PRON	tell	tell	43921	you	[55]	PRON	False
Vera	[125]	PROPN	repeated	repeat	43929	story	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	observed	observe	43939	story	[]	NOUN	False
I	[55]	PRON	have	have	43950	difficulty	[]	NOUN	False
she	[2633]	PRON	appear	appear	43965	to be troubled by a sense of guilt or a feeling of remorse for her attitude in the matter	[2633]	NOUN	False
we	[2639]	PRON	summon	summon	44039	Miss Brent	[76]	PROPN	False
you	[338]	PRON	going	go	44055	to take any action	[]	NOUN	True
I	[338]	PRON	fail	fail	44068	to see what action we can take	[2639]	VERB	False
we	[2639]	PRON	take	take	44075	action	[]	NOUN	False
I	[338]	PRON	ask	ask	44093	Dr. Armstrong	[86]	PROPN	False
they	[1293]	PRON	left	leave	44126	her	[76]	PRON	False
they	[1293]	PRON	saw	see	44132	nothing	[]	PRON	False
she	[76]	PRON	seem	seem	44141	to hear their entrance into the room	[468, 1293]	NOUN	True
face	[]	NOUN	suffused	suffuse	44156	eyes	[]	NOUN	False
face	[]	NOUN	staring	star	44164	eyes	[]	NOUN	False
He	[86]	PRON	sniffed	sniff	44208	lips	[]	NOUN	False
He	[86]	PRON	shook	shake	44212	head	[]	NOUN	False
we	[1293]	PRON	left	leave	44239	her	[76]	PRON	False
Vera	[125]	PROPN	cried	cry	44284	Look a bee a bumblebee	[]	NOUN	False
I	[125]	PRON	said	say	44296	what	[]	PRON	False
that	[]	PRON	stung	sting	44312	her	[76]	PRON	False
hand	[2644]	NOUN	held	hold	44318	syringe	[]	NOUN	False
I	[338]	PRON	hope	hope	44490	powers	[]	NOUN	False
one	[730]	NOUN	bring	bring	44499	syringe	[]	NOUN	False
He	[86]	PRON	braced	brace	44541	himself	[86]	PRON	False
you	[86]	PRON	tell	tell	44578	us	[1293]	PRON	False
We	[1293]	PRON	verify	verify	44608	fact	[]	NOUN	False
Somebody	[982]	PRON	taken	take	44651	it	[]	PRON	False
one	[608]	NUM	taken	take	44704	it	[]	PRON	False
who	[]	PRON	returned	return	44714	gaze	[]	NOUN	False
I	[338]	PRON	ask	ask	44767	you	[71]	PRON	False
you	[71]	PRON	have	have	44776	drugs	[]	NOUN	False
I	[86]	PRON	have	have	44787	medicine case	[]	NOUN	False
You	[71]	PRON	examine	examine	44796	it	[]	PRON	False
You	[71]	PRON	find	find	44801	tablets	[]	NOUN	False
You	[71]	PRON	find	find	44801	packet	[]	NOUN	False
I	[86]	PRON	have	have	44824	cyanide	[]	NOUN	False
You	[71]	PRON	have	have	44871	revolver	[]	NOUN	False
Philip Lombard	[71]	PROPN	said	say	44881	this	[]	PRON	False
I	[71]	PRON	give	give	44968	revolver	[]	NOUN	False
I	[55]	PRON	know	know	45008	this	[]	PRON	True
I	[55]	PRON	tell	tell	45022	this	[]	PRON	False
You	[71]	PRON	appreciate	appreciate	45051	that	[]	SCONJ	False
you	[71]	PRON	choose	choose	45062	to resist	[]	VERB	False
Lombard	[71]	PROPN	threw	throw	45072	head	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	nodded	nod	45107	head	[]	NOUN	False
I	[71]	PRON	fetch	fetch	45146	it	[]	PRON	False
Philip	[71]	PROPN	strode	stride	45196	drawer	[]	NOUN	False
Philip	[71]	PROPN	jerked	jerk	45202	drawer	[]	NOUN	False
He	[71]	PRON	stripped	strip	45231	men	[1307]	NOUN	False
he	[71]	NOUN	searched	search	45243	men	[1307]	NOUN	False
room	[558]	NOUN	searched	search	45243	men	[1307]	NOUN	False
men	[1211]	NOUN	emerged	emerge	45281	Vera	[125]	PROPN	False
men	[1211]	NOUN	approached	approach	45287	Vera	[125]	PROPN	False
we	[1211]	PRON	make	make	45310	exceptions	[]	NOUN	False
I	[125]	PRON	ask	ask	45340	you	[125]	PRON	False
Vera	[125]	PROPN	went	go	45361	door	[]	NOUN	False
Vera	[125]	PROPN	shut	shut	45366	door	[]	NOUN	False
Wargrave	[55]	PROPN	nodded	nod	45386	approval	[]	NOUN	False
we	[1211]	PRON	search	search	45405	room	[2665]	NOUN	False
We	[1211]	PRON	place	place	45476	drugs	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	made	make	45530	reply	[]	NOUN	False
He	[55]	PRON	went	go	45535	him	[55]	PRON	False
others	[385]	NOUN	followed	follow	45543	him	[55]	PRON	False
judge	[338]	NOUN	gave	give	45606	key	[]	NOUN	False
either	[]	PRON	get	get	45644	key	[]	NOUN	False
We	[2669]	PRON	faced	face	45710	problem	[]	NOUN	False
Blore	[157]	PROPN	said	say	45728	Seems to me its owner is the most likely person to know that	[157, 2670, 2671]	PRON	False
I	[338]	PRON	tell	tell	45766	you	[157]	PRON	False
finger	[]	NOUN	stroking	stroke	45866	chin	[]	NOUN	False
murderer	[2645]	NOUN	had	have	45887	plenty	[]	NOUN	False
He	[157]	PRON	opened	open	45941	door	[]	NOUN	False
He	[157]	PRON	led	lead	45946	way	[]	NOUN	False
he	[157]	PRON	found	find	45962	syringe	[]	NOUN	False
he	[2645]	PRON	killed	kill	45996	her	[1325]	PRON	False
he	[2645]	PRON	opened	open	46000	window	[]	NOUN	False
he	[2645]	PRON	threw	throw	46004	syringe	[]	NOUN	False
he	[2645]	PRON	picked	pick	46009	china figure	[]	NOUN	False
murderer	[2488]	NOUN	gets	get	46085	chance	[]	NOUN	False
They	[1326]	PRON	searched	search	46091	house	[189]	NOUN	False
who	[1332]	PRON	watched	watch	46151	other	[1332]	ADJ	False
who	[]	PRON	troubled	trouble	46158	to hide their state of nervous tension	[1332]	NOUN	False
Ex - Inspector Blore	[157]	PROPN	looked	look	46239	coarser	[]	NOUN	False
Ex - Inspector Blore	[157]	PROPN	looked	look	46239	clumsier	[]	NOUN	False
he	[71]	PRON	smiled	smile	46321	lips	[]	NOUN	False
She	[125]	PRON	sat	sit	46341	most	[]	ADJ	False
that	[]	PRON	dashed	dash	46371	head	[]	NOUN	False
that	[]	PRON	picked	pick	46380	hand	[]	NOUN	False
He	[86]	PRON	lighted	light	46422	cigarette	[]	NOUN	False
He	[86]	PRON	stubbed	stub	46427	them	[]	PRON	False
inaction	[]	NOUN	seemed	seem	46439	to gall him more than the others	[86]	NOUN	False
we	[1335]	PRON	do	do	46487	that	[]	PRON	False
we	[1335]	PRON	lit	light	46491	bonfire	[]	NOUN	False
sound	[]	NOUN	drove	drive	46527	them	[1335]	PRON	False
they	[1335]	PRON	adopted	adopt	46537	plan	[]	NOUN	False
person	[1337]	NOUN	left	leave	46554	room	[468]	NOUN	False
we	[1335]	PRON	do	do	46590	something	[]	PRON	False
fires	[]	NOUN	make	make	46594	raft something	[]	PRON	False
Armstrong	[86]	PROPN	said	say	46601	question	[]	NOUN	False
We	[1335]	PRON	afford	afford	46619	time	[]	NOUN	True
they	[1341]	PRON	found	find	46691	store	[]	NOUN	False
They	[1341]	PRON	opened	open	46701	tin	[]	NOUN	False
They	[1341]	PRON	opened	open	46701	tins	[]	NOUN	False
They	[1341]	PRON	eaten	eat	46714	standing round the kitchen table	[]	NOUN	False
they	[1341]	PRON	returned	return	46729	watching each other	[325]	ADJ	False
they	[1341]	PRON	sit	sit	46736	watching each other	[325]	ADJ	False
I	[125]	PRON	tell	tell	46821	them	[2685]	PRON	False
it	[]	PRON	do	do	46836	to put him on his guard	[86]	NOUN	True
He	[86]	PRON	watching	watch	46882	me	[125]	PRON	False
They	[2685]	PRON	get	get	46891	me	[125]	PRON	True
I	[125]	PRON	take	take	46896	care	[]	NOUN	False
Who	[]	PRON	took	take	46918	it	[2686]	PRON	False
Who	[]	PRON	got	get	46924	it	[]	PRON	False
Nobody	[371]	PRON	got	get	46930	it	[]	PRON	False
we	[2688]	PRON	know	know	46933	that	[]	PRON	False
Nobody	[371]	PRON	have	have	46943	it	[]	PRON	False
I	[125]	PRON	read	read	47008	that	[]	PRON	False
I	[125]	PRON	watch	watch	47016	girl	[224]	NOUN	False
I	[125]	PRON	watch	watch	47024	girl	[224]	NUM	False
I	[125]	PRON	watch	watch	47024	four	[]	NUM	False
I	[125]	PRON	watch	watch	47024	four	[]	NUM	False
head	[]	NOUN	happening	happen	47092	to burst	[]	VERB	False
head	[]	NOUN	happening	happen	47092	to split	[]	VERB	False
it	[]	PRON	going	go	47098	to burst	[]	VERB	False
it	[]	PRON	going	go	47103	to split	[]	VERB	False
I	[125]	PRON	keep	keep	47136	head	[]	NOUN	False
I	[125]	PRON	keep	keep	47142	head	[]	NOUN	False
I	[125]	PRON	keep	keep	47149	head	[]	NOUN	False
It	[2696]	PRON	do	do	47169	trick	[]	NOUN	False
I	[125]	PRON	think	think	47192	him	[2697]	PRON	False
clock	[]	NOUN	struck	strike	47200	five	[]	NUM	False
one	[730]	NOUN	want	want	47213	tea	[]	NOUN	False
I	[157]	PRON	like	like	47230	cup	[]	NOUN	False
I	[125]	PRON	go	go	47244	it	[]	PRON	False
I	[125]	PRON	make	make	47246	it	[]	PRON	False
I	[55]	PRON	think	think	47264	lady	[2366]	NOUN	False
we	[1346]	PRON	prefer	prefer	47274	to come and watch you make it	[125]	PRON	False
you	[125]	PRON	make	make	47280	it	[]	PRON	False
three	[328]	NUM	had	have	47326	whiskey opening a fresh bottle and using a siphon from a nailed up case	[]	NOUN	False
whiskey	[]	NOUN	opening	open	47328	bottle	[]	NOUN	False
whiskey	[]	NOUN	using	use	47333	siphon	[]	NOUN	False
I	[55]	PRON	saw	see	47448	them	[]	PRON	False
four	[1339]	NUM	sat	sit	47463	watching each other	[325]	ADJ	False
She	[125]	PRON	go	go	47517	head	[]	NOUN	False
She	[125]	PRON	go	go	47517	temples	[]	NOUN	False
She	[125]	PRON	bathe	bathe	47522	head	[]	NOUN	False
She	[125]	PRON	bathe	bathe	47522	temples	[]	NOUN	False
she	[125]	PRON	remembered	remember	47543	candle	[]	NOUN	False
she	[125]	PRON	came	come	47545	candle	[]	NOUN	False
she	[125]	PRON	got	get	47548	candle	[]	NOUN	False
She	[125]	PRON	lighted	light	47557	it	[]	PRON	False
she	[125]	PRON	opened	open	47611	door	[]	NOUN	False
she	[125]	PRON	halted	halt	47617	stock	[]	NOUN	False
she	[125]	PRON	stood	stand	47619	stock	[]	NOUN	False
one	[]	NUM	smelt	smell	47652	sea	[209]	NOUN	False
Horrid whiny	[1368]	PROPN	spoilt	spoil	47720	brat	[1369]	NOUN	False
She	[125]	PRON	made	make	47763	step	[]	NOUN	False
draught	[]	NOUN	caught	catch	47773	flame	[]	NOUN	False
Vera Claythorne	[125]	PROPN	urged	urge	47804	herself	[125]	PRON	False
You	[125]	PRON	imagining	imagine	47838	things	[]	NOUN	False
that	[]	PRON	smell	smell	47847	smell	[]	NOUN	False
She	[125]	PRON	heard	hear	47877	something	[]	PRON	False
she	[125]	PRON	heard	hear	47882	something	[]	PRON	False
She	[125]	PRON	screamed	scream	47915	screams	[]	NOUN	False
She	[125]	PRON	screamed	scream	47917	screams	[]	NOUN	False
She	[125]	PRON	hear	hear	47932	sounds	[]	NOUN	True
She	[125]	PRON	opened	open	48062	eyes	[]	NOUN	False
She	[125]	PRON	raised	raise	48066	head	[]	NOUN	False
she	[125]	PRON	taken	take	48116	which	[]	PRON	False
She	[125]	PRON	began	begin	48140	to laugh hysterically	[]	ADV	False
faintness	[]	NOUN	came	come	48167	waves	[]	NOUN	False
one	[608]	NOUN	took	take	48181	head	[]	NOUN	False
one	[608]	NOUN	forced	force	48185	it	[]	PRON	False
Aeons	[]	NOUN	seemed	seem	48194	to pass	[]	VERB	False
They	[1381]	PRON	offering	offer	48200	something	[]	PRON	False
I	[157]	PRON	got	get	48280	it	[]	PRON	False
I	[125]	PRON	drink	drink	48293	it	[]	PRON	True
You	[125]	PRON	got	get	48322	wits	[]	NOUN	False
I	[71]	PRON	get	get	48341	bottle	[]	NOUN	False
I	[125]	PRON	have	have	48370	water	[]	NOUN	False
Armstrong	[86]	PROPN	supported	support	48376	her	[125]	PRON	False
She	[125]	PRON	let	let	48401	tap run	[]	NOUN	False
She	[125]	PRON	filled	fill	48408	glass	[]	NOUN	False
I	[157]	PRON	put	put	48442	anything	[]	PRON	True
You	[157]	PRON	done	do	48473	it	[]	PRON	False
one	[608]	NOUN	tampered	tamper	48481	it	[]	PRON	False
He	[71]	PRON	had	have	48500	bottle	[]	NOUN	False
He	[71]	PRON	thrust	thrust	48514	bottle	[]	NOUN	False
He	[71]	PRON	peeled	peel	48537	cork	[]	NOUN	False
He	[71]	PRON	drew	draw	48543	cork	[]	NOUN	False
Armstrong	[86]	PROPN	held	hold	48571	glass	[]	NOUN	False
Philip	[71]	PROPN	poured	pour	48576	brandy	[]	NOUN	False
You	[125]	PRON	drink	drink	48589	this	[]	PRON	False
You	[125]	PRON	had	have	48597	shock	[]	NOUN	False
Vera	[125]	PROPN	drank	drink	48604	little	[]	ADJ	False
Armstrong	[86]	PROPN	commit	commit	48686	himself	[86]	PRON	True
He	[86]	PRON	picked	pick	48715	glass	[]	NOUN	False
Blore	[157]	PROPN	brought	bring	48724	that	[]	PRON	False
He	[86]	PRON	dipped	dip	48727	finger	[]	NOUN	False
He	[86]	PRON	tasted	taste	48733	it	[]	PRON	False
I	[157]	PRON	knock	knock	48776	ruddy block	[]	NOUN	False
wits	[]	NOUN	revived	revive	48787	brandy	[]	NOUN	False
wits	[]	NOUN	made	make	48792	diversion	[]	NOUN	False
he	[338]	PRON	following	follow	48857	me	[86]	PRON	False
he	[338]	PRON	bound	bind	48866	to go slower than we did	[2255]	VERB	False
others	[385]	NOUN	followed	follow	48917	him	[157]	PRON	False
They	[2255]	PRON	crossed	cross	48948	hall	[1966]	NOUN	False
silence	[]	NOUN	filled	fill	48975	house	[189]	NOUN	False
what	[]	PRON	shocked	shock	49042	onlookers	[1395]	NOUN	False
what	[]	PRON	startled	startle	49044	onlookers	[1395]	NOUN	False
he	[86]	PRON	raised	raise	49115	wig	[]	NOUN	False
Dr. Armstrong	[86]	PROPN	raised	raise	49149	hand	[]	NOUN	False
Blore	[157]	PROPN	said	say	49187	God	[]	PROPN	False
She	[125]	PRON	said	say	49223	wool	[]	NOUN	False
voice	[]	NOUN	shook	shake	49228	wool	[]	NOUN	False
they	[385]	PRON	wanted	want	49266	what	[]	PRON	False
Philip Lombard	[71]	PROPN	laughed	laugh	49274	laugh	[]	NOUN	False
outburst	[]	NOUN	shocked	shock	49369	others	[385]	NOUN	False
outburst	[]	NOUN	startled	startle	49371	others	[385]	NOUN	False
They	[385]	PRON	carried	carry	49436	Mr. Justice Wargrave	[55]	PROPN	False
They	[385]	PRON	laid	lay	49445	him	[55]	PRON	False
we	[385]	PRON	do	do	49476	What	[]	PRON	False
We	[385]	PRON	got	get	49492	to eat	[]	VERB	False
they	[385]	PRON	opened	open	49510	tin	[]	NOUN	False
I	[125]	PRON	eat	eat	49531	tongue	[]	NOUN	True
They	[385]	PRON	finished	finish	49537	meal	[]	NOUN	False
They	[385]	PRON	sat	sit	49542	kitchen table	[]	NOUN	False
he	[86]	PRON	said	say	49596	what	[]	PRON	False
Armstrong	[86]	PROPN	said	say	49606	Lombard swore	[71]	NOUN	False
He	[71]	PRON	said	say	49622	cross	[]	NOUN	False
it	[]	PRON	intended	intend	49647	to	[]	PART	False
one	[608]	NOUN	caught	catch	49668	boy	[2730]	NOUN	False
one	[730]	NOUN	hear	hear	49686	shot	[]	NOUN	True
Lombard	[71]	PROPN	shook	shake	49692	head	[]	NOUN	False
trick	[]	NOUN	going	go	49733	to work again	[]	ADV	True
He	[2730]	PRON	have	have	49740	to try something else next time	[]	NOUN	False
men	[617]	NOUN	eyed	eye	49770	other	[325]	ADJ	False
we	[617]	PRON	know	know	49786	which	[]	PRON	True
I	[125]	PRON	have	have	49803	doubt	[]	ADV	True
I	[71]	PRON	got	get	49832	idea	[]	NOUN	False
doctor	[287]	NOUN	murmured	murmur	49902	thing	[]	NOUN	False
one	[1417]	NUM	stepped	step	49987	door	[]	NOUN	False
one	[1417]	NUM	pulled	pull	49992	door	[]	NOUN	False
Philip Lombard	[71]	PROPN	drew	draw	50022	breath	[]	NOUN	False
he	[71]	PRON	studied	study	50054	face	[]	NOUN	False
he	[71]	PRON	opened	open	50108	drawer	[]	NOUN	False
she	[125]	PRON	summon	summon	50147	courage	[]	NOUN	True
She	[125]	PRON	told	tell	50163	herself	[125]	PRON	False
She	[125]	PRON	begin	begin	50281	to think of Cornwall of Hugo of of what she 'd said to Cyril	[146, 69, 68, 125]	PROPN	False
she	[125]	PRON	said	say	50293	what	[]	PRON	False
I	[125]	PRON	know	know	50348	that	[]	PRON	False
I	[125]	PRON	tell	tell	50380	you what	[69]	PRON	False
I	[125]	PRON	talk	talk	50395	attention	[]	NOUN	False
I	[125]	PRON	distract	distract	50403	attention	[]	NOUN	False
She	[1423]	PRON	said	say	50453	it	[]	PRON	False
One	[270]	NUM	take	take	50517	risk	[]	NOUN	False
she	[1423]	PRON	brazen	brazen	50527	it	[]	PRON	False
you	[69]	PRON	tell	tell	50535	lie	[]	NOUN	False
I	[0]	PRON	said	say	50547	thing	[]	NOUN	True
They	[2742]	PRON	believe	believe	50555	her	[1423]	PRON	False
Cyril	[69]	PROPN	told	tell	50562	stories	[]	NOUN	False
She	[1423]	PRON	pretend	pretend	50593	to swim out after him	[1424]	PRON	False
He	[1424]	PRON	answered	answer	50651	letter	[]	NOUN	True
She	[125]	PRON	noticed	notice	50741	hook	[]	NOUN	True
She	[125]	PRON	like	like	50769	hook	[]	NOUN	True
It	[]	PRON	drew	draw	50777	eyes	[]	NOUN	False
It	[]	PRON	fascinated	fascinate	50781	you	[2747]	NOUN	False
It	[]	PRON	fascinated	fascinate	50781	hook	[]	NOUN	False
He	[157]	PRON	felt	feel	50830	inclination	[]	NOUN	False
he	[93]	PRON	pondered	ponder	51007	problem	[]	NOUN	False
He	[93]	PRON	relaxed	relax	51028	little	[]	ADJ	False
he	[93]	PRON	blew	blow	51113	it	[]	PRON	False
he	[93]	PRON	put	put	51216	name	[]	NOUN	True
he	[93]	PRON	trying	try	51266	to recall the fellow 's face	[685]	NOUN	False
he	[93]	PRON	seen	see	51297	it	[]	PRON	False
Landor	[111]	PROPN	had	have	51304	wife	[2759]	NOUN	False
Landor	[111]	PROPN	had	have	51304	slip	[]	NOUN	False
He	[93]	PRON	understand	understand	51376	business	[]	NOUN	True
Somebody	[2764]	PRON	got	get	51386	that	[]	PRON	False
Downstairs	[]	NOUN	struck	strike	51393	one	[]	NUM	False
clock	[]	NOUN	struck	strike	51393	one	[]	NUM	False
he	[93]	PRON	heard	hear	51416	sound	[]	NOUN	False
one	[2769]	PRON	bet	bet	51471	that	[]	PRON	False
he	[93]	PRON	bet	bet	51471	that	[]	PRON	False
He	[93]	PRON	heard	hear	51519	footfall	[]	NOUN	False
He	[93]	PRON	knew	know	51536	fear	[]	NOUN	False
He	[93]	PRON	knew	know	51536	one	[2770]	NOUN	False
temptation	[]	NOUN	assailed	assail	51563	him	[93]	PRON	False
He	[93]	PRON	wanted	want	51567	to go out and investigate	[]	VERB	False
he	[93]	PRON	heard	hear	51627	what	[]	PRON	False
He	[93]	PRON	hear	hear	51645	sounds	[]	NOUN	False
He	[93]	PRON	hear	hear	51645	cracks	[]	NOUN	False
He	[93]	PRON	hear	hear	51645	rustles	[]	NOUN	False
He	[93]	PRON	hear	hear	51645	whispers	[]	NOUN	False
He	[93]	PRON	hear	hear	51645	brain	[]	NOUN	False
He	[93]	PRON	knew	know	51661	them	[]	PRON	False
he	[93]	PRON	heard	hear	51679	something	[]	PRON	False
They	[2774]	PRON	passed	pass	51734	door	[]	NOUN	False
Blore	[93]	PROPN	made	make	51749	mind	[]	NOUN	False
He	[93]	PRON	meant	mean	51755	to see who it was	[]	AUX	False
He	[93]	PRON	tiptoed	tiptoe	51801	matches	[]	PRON	False
He	[93]	PRON	tiptoed	tiptoe	51801	plug	[]	PRON	False
He	[93]	PRON	tiptoed	tiptoe	51801	it	[]	PRON	False
He	[93]	PRON	slipped	slip	51807	matches	[]	NOUN	False
He	[93]	PRON	detached	detach	51813	plug	[]	NOUN	False
He	[93]	PRON	picked	pick	51825	it	[]	PRON	False
He	[93]	PRON	sprinted	sprint	51849	chair	[]	NOUN	False
He	[93]	PRON	removed	remove	51855	chair	[]	NOUN	False
it	[]	PRON	was	be	51934	hall	[1966]	NOUN	False
it	[]	PRON	illuminated	illuminate	51945	hall	[1966]	NOUN	False
Blore	[93]	PROPN	had	have	51951	glimpse	[]	NOUN	False
he	[93]	PRON	made	make	51986	fool	[]	NOUN	False
man	[2786]	NOUN	realize	realize	52014	what	[]	PRON	True
he	[2786]	PRON	made	make	52019	mistake	[]	NOUN	False
that	[]	PRON	had	have	52049	to be done	[]	VERB	False
He	[93]	PRON	waited	wait	52083	minute	[]	NOUN	False
voice	[]	NOUN	startled	startle	52159	him	[93]	PRON	False
voice	[]	NOUN	answered	answer	52161	him	[93]	PRON	False
He	[71]	PRON	held	hold	52215	candle	[]	NOUN	False
He	[71]	PRON	said	say	52246	this	[]	PRON	False
I	[0]	PRON	take	take	52296	anything	[]	PRON	True
He	[71]	PRON	inserted	insert	52331	finger	[]	NOUN	False
he	[86]	PRON	locked	lock	52362	it	[]	PRON	False
he	[86]	PRON	took	take	52368	it	[]	PRON	False
Philip	[71]	PROPN	nodded	nod	52375	precaution	[]	NOUN	False
We	[1430]	PRON	get	get	52385	him	[86]	PRON	False
we	[1430]	PRON	get	get	52395	him	[86]	PRON	False
We	[1430]	PRON	hunting	hunt	52422	Armstrong	[86]	PROPN	False
you	[93]	PRON	do	do	52434	Whatever	[]	PRON	False
Armstrong	[86]	PROPN	comes	come	52455	attention	[]	NOUN	False
Blore	[93]	PROPN	says	say	52458	attention	[]	NOUN	False
Blore	[93]	PROPN	killed	kill	52469	attention	[]	NOUN	False
Armstrong	[86]	PROPN	pay	pay	52471	attention	[]	NOUN	False
He	[71]	PRON	joined	join	52516	Blore	[93]	PROPN	False
He	[86]	PRON	got	get	52546	revolver	[]	NOUN	False
He	[0]	PRON	undid	undo	52574	door	[]	NOUN	False
I	[0]	PRON	got	get	52602	that	[]	PRON	False
He	[0]	PRON	took	take	52608	it	[]	PRON	False
Philip Lombard	[71]	PROPN	saw	see	52643	it	[]	PRON	False
I	[0]	PRON	going	go	52663	to shoot you	[93]	PRON	True
Blore	[93]	PROPN	followed	follow	52700	him	[0]	PRON	False
he	[93]	PRON	tackled	tackle	52725	criminals	[2795]	NOUN	False
he	[93]	PRON	lacked	lack	52736	Whatever	[]	PRON	False
Blore	[93]	PROPN	lack	lack	52741	courage	[]	NOUN	True
he	[93]	PRON	Show	show	52744	danger	[]	NOUN	False
he	[93]	PRON	tackle	tackle	52751	it	[]	PRON	False
It	[]	PRON	bolted	bolt	52807	oak chair	[]	NOUN	False
It	[]	PRON	locked	lock	52809	oak chair	[]	NOUN	False
It	[]	PRON	had	have	52811	oak chair	[]	NOUN	False
It	[2796]	PRON	broken	break	52824	force	[]	NOUN	True
She	[125]	PRON	amused	amuse	52863	herself	[125]	PRON	False
he	[86]	PRON	pretend	pretend	52897	to be mortally wounded himself	[86]	PRON	False
He	[86]	PRON	inform	inform	52919	her	[125]	PRON	False
he	[86]	PRON	set	set	52933	house	[189]	NOUN	False
he	[86]	PRON	set	set	52969	light	[]	NOUN	False
It	[]	PRON	mean	mean	53015	drop	[]	NOUN	False
She	[125]	PRON	sat	sit	53026	to write in it in a clear flowing hand	[]	NOUN	False
picking up her diary	[125]	NOUN	began	begin	53033	to write in it in a clear flowing hand	[]	NOUN	False
One	[270]	NUM	pass	pass	53046	time	[]	NOUN	False
She	[125]	PRON	heard	hear	53058	sound	[]	NOUN	False
She	[125]	PRON	heard	hear	53093	sounds	[]	NOUN	False
She	[125]	PRON	heard	hear	53093	creak	[]	NOUN	False
She	[125]	PRON	heard	hear	53093	rustle	[]	NOUN	False
She	[125]	PRON	thought	think	53096	sounds	[]	NOUN	False
She	[125]	PRON	thought	think	53096	creak	[]	NOUN	False
She	[125]	PRON	thought	think	53096	rustle	[]	NOUN	False
she	[125]	PRON	was	be	53116	sounds	[]	NOUN	False
she	[125]	PRON	was	be	53116	creak	[]	NOUN	False
she	[125]	PRON	was	be	53116	rustle	[]	NOUN	False
she	[125]	PRON	concluded	conclude	53122	sounds	[]	NOUN	False
she	[125]	PRON	concluded	conclude	53122	creak	[]	NOUN	False
she	[125]	PRON	concluded	conclude	53122	rustle	[]	NOUN	False
sounds	[]	NOUN	had	have	53133	origin	[]	NOUN	False
she	[125]	PRON	heard	hear	53144	sounds	[]	NOUN	False
voice	[]	NOUN	said	say	53200	Vera ?	[125]	PUNCT	False
you	[125]	PRON	let	let	53226	us	[1438]	PRON	False
She	[125]	PRON	removed	remove	53238	chair	[]	NOUN	False
She	[125]	PRON	unlocked	unlock	53242	door	[]	NOUN	False
She	[125]	PRON	slid	slide	53246	bolt	[]	NOUN	False
She	[125]	PRON	opened	open	53252	door	[]	NOUN	False
men	[617]	NOUN	breathing	breathe	53260	wet	[]	NOUN	False
feet	[]	NOUN	soaking	soak	53272	wet	[]	NOUN	False
bottom	[]	NOUN	soaking	soak	53272	wet	[]	NOUN	False
some	[]	PRON	conjuring	conjure	53325	trick	[]	NOUN	False
I	[0]	PRON	tell	tell	53353	you	[125]	PRON	False
he	[86]	PRON	s	s	53387	not to be found	[]	VERB	False
We	[1442]	PRON	searched	search	53417	house	[189]	NOUN	False
You	[125]	PRON	heard	hear	53425	us	[1442]	PRON	False
I	[0]	PRON	tell	tell	53434	you	[125]	PRON	False
I	[0]	PRON	believe	believe	53454	it	[]	PRON	True
people	[365]	NOUN	sat	sit	53511	eating breakfast in the kitchen	[1243]	NOUN	False
that	[]	PRON	wrapped	wrap	53592	them	[365]	PRON	False
We	[1442]	PRON	try	try	53613	heliographing today with a mirror from the highest point of the island	[1934, 1446]	NOUN	False
lad	[1448]	NOUN	recognize	recognize	53635	SOS	[166]	PROPN	False
he	[1448]	PRON	sees	see	53639	it	[]	PRON	False
we	[1442]	PRON	try	try	53650	bonfire	[]	NOUN	False
one	[608]	NOUN	read	read	53682	Morse	[167]	PROPN	False
Lombard	[71]	PROPN	shrugged	shrug	53753	shoulders	[]	NOUN	False
Twentyfour hours	[]	NOUN	do	do	53767	it	[]	PRON	False
Blore	[93]	PROPN	cleared	clear	53788	throat	[]	NOUN	False
we	[1442]	PRON	got	get	53820	piece	[]	NOUN	False
Armstrong	[86]	PROPN	got	get	53842	quietus	[]	NOUN	False
you	[0]	PRON	found	find	53856	body	[]	NOUN	True
Lombard	[71]	PROPN	shook	shake	53870	head	[]	NOUN	False
You	[0]	PRON	come	come	53926	me	[0]	PRON	False
You	[0]	PRON	find	find	53929	me	[0]	PRON	False
devil	[2006]	NOUN	had	have	53945	time	[]	NOUN	False
I	[0]	PRON	know	know	53972	thing	[]	NOUN	False
you	[0]	PRON	hidden	hide	54039	it	[]	PRON	False
you	[0]	PRON	took	take	54049	it	[]	PRON	False
I	[0]	PRON	swear	swear	54061	it	[]	PRON	False
I	[0]	PRON	found	find	54083	it	[]	PRON	False
You	[1462]	PRON	ask	ask	54093	us	[1459]	PRON	False
Armstrong	[86]	NOUN	put	put	54116	it	[]	PRON	False
one	[1463]	NOUN	put	put	54116	it	[]	PRON	False
